,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
1200,c1cc2c(cccn2)c(c1)[OH:11],O,0,0,8.56,['8.56'],['hunt_et_al']
1201,c1cc2cc(ccc2nc1)[OH:11],O,0,0,8.9,['8.9'],['hunt_et_al']
1202,c1cc2ccc(cc2nc1)[OH:11],O,0,0,8.87,['8.87'],['hunt_et_al']
1203,Cc1cc2cccc(c2nc1C)[OH:13],O,0,0,10.2,['10.2'],['hunt_et_al']
1204,CCCc1ccc(c2c1cccn2)[OH:14],O,0,0,9.7,['9.7'],['hunt_et_al']
1205,c1cc(cc(c1)O)[OH:7],O,0,0,9.15,['9.15'],['hunt_et_al']
1206,c1cc(ccc1[OH:7])O,O,0,0,9.91,['9.91'],['hunt_et_al']
1207,c1ccc2c(c1)CCC[NH2+:10]2,O,0,0,5.03,['5.03'],['hunt_et_al']
1208,C[n+]1cc(cc2c1cccc2)[OH:12],O,0,0,5.39,['5.39'],['hunt_et_al']
1209,C[n+]1cccc2c1ccc(c2)[OH:12],O,0,0,7.12,['7.12'],['hunt_et_al']
1210,C[n+]1cccc2c1c(ccc2)[OH:12],O,0,0,6.78,['6.78'],['hunt_et_al']
1211,c1ccc(c(c1)[OH:7])F,O,0,0,8.81,['8.81'],['hunt_et_al']
1212,C1C[NH+:8]2CCC1CC2,O,0,0,10.95,['10.95'],['hunt_et_al']
1213,c1ccc(cc1)[C@@H]2C[NH+:14]3CCC2CC3,O,0,0,10.23,['10.23'],['hunt_et_al']
1214,c1ccc(cc1)C2=C[NH+:14]3CCC2CC3,O,0,0,9.1,['9.1'],['hunt_et_al']
1215,c1ccc(c(c1)[OH:7])Cl,O,0,0,8.11,['8.11'],['hunt_et_al']
1216,c1cc(cc(c1)Cl)[OH:7],O,0,0,9.08,['9.08'],['hunt_et_al']
1217,c1cc(ccc1[OH:7])Cl,O,0,0,9.42,['9.42'],['hunt_et_al']
1218,c1cc(c2c(c1)scn2)[OH:9],O,0,0,8.85,['8.85'],['hunt_et_al']
1219,c1cc(ccc1[OH:7])Br,O,0,0,9.34,['9.34'],['hunt_et_al']
1220,c1ccc2c(c1)cc(nn2)[OH:11],O,0,0,8.63,['8.63'],['hunt_et_al']
1221,c1ccc2c(c1)c(cnn2)[OH:11],O,0,0,9.3,['9.3'],['hunt_et_al']
1222,c1ccc(c(c1)[OH:7])I,O,0,0,8.46,['8.46'],['hunt_et_al']
1223,c1cc2c(ccnn2)cc1[OH:11],O,0,0,7.55,['7.55'],['hunt_et_al']
1224,c1cc(cc2c1ccnn2)[OH:11],O,0,0,7.59,['7.59'],['hunt_et_al']
1225,c1cc2ccnnc2c(c1)[OH:11],O,0,0,8.22,['8.22'],['hunt_et_al']
1226,Cc1cnnc2c1cccc2[OH:12],O,0,0,8.36,['8.36'],['hunt_et_al']
1227,c1cc(ccc1[OH:7])I,O,0,0,9.2,['9.2'],['hunt_et_al']
1228,c1cc2cncc(c2nc1)[OH:11],O,0,0,8.35,['8.35'],['hunt_et_al']
1229,c1cc2ccnc(c2nc1)[OH:11],O,0,0,12.04,['12.04'],['hunt_et_al']
1230,c1cc(ccc1C#N)[OH:9],O,0,0,7.95,['7.95'],['hunt_et_al']
1231,Cc1cc(cc(c1C#N)C)[OH:11],O,0,0,8.21,['8.21'],['hunt_et_al']
1232,c1cc(c(cc1Cl)Cc2cc(ccc2O)Cl)[OH:14],O,0,0,7.6,['7.6'],['hunt_et_al']
1233,c1c(cc(c(c1Cc2cc(cc(c2O)Cl)Cl)[OH:14])Cl)Cl,O,0,0,10.65,['10.65'],['hunt_et_al']
1234,c1ccc2c(c1)cnc(n2)[OH:11],O,0,0,10.73,['10.73'],['hunt_et_al']
1235,c1ccc2c(c1)c(ncn2)[OH:11],O,0,0,9.87,['9.87'],['hunt_et_al']
1236,c1cc2c(cncn2)c(c1)[OH:11],O,0,0,7.41,['7.41'],['hunt_et_al']
1237,c1cc2c(cc1[OH:11])cncn2,O,0,0,8.21,['8.21'],['hunt_et_al']
1238,c1cc2cncnc2c(c1)[OH:11],O,0,0,8.67,['8.67'],['hunt_et_al']
1239,Cc1c2cccc(c2nc(n1)C)[OH:13],O,0,0,9.41,['9.41'],['hunt_et_al']
1240,Cc1c2cccc(c2ncn1)[OH:12],O,0,0,8.77,['8.77'],['hunt_et_al']
1241,Cc1cc(cc(c1N(=O)=O)C)[OH:12],O,0,0,8.25,['8.25'],['hunt_et_al']
1242,c1ccc2c(c1)ncc(n2)[OH:11],O,0,0,9.14,['9.14'],['hunt_et_al']
1243,c1cc2c(c(c1)[OH:11])nccn2,O,0,0,8.68,['8.68'],['hunt_et_al']
1244,Cc1c(nc2ccccc2n1)[OH:12],O,0,0,9.9,['9.9'],['hunt_et_al']
1245,Cc1cc(c(c(c1N(=O)=O)C)[OH:13])C,O,0,0,8.86,['8.86'],['hunt_et_al']
1246,c1cc2cnc(nc2nc1)[OH:11],O,0,0,8.98,['8.98'],['hunt_et_al']
1247,c1ccc2c(c1)cccc2S(=O)(=O)[OH:13],O,0,0,0.16,['0.16'],['hunt_et_al']
1248,CC[NH+:10](CC)CP(=O)(OCC)OCC,O,0,0,6.4,['6.4'],['hunt_et_al']
1249,CC[NH+:11](CC)CCOP(=O)(OCC)OCC,O,0,0,8.4,['8.4'],['hunt_et_al']
1250,CCOP(=O)(OCC)OCC[NH+:9](C)C,O,0,0,8.0,['8.0'],['hunt_et_al']
1251,CC(C)OP(=O)(OCC[NH+:11](C)C)OC(C)C,O,0,0,8.06,['8.06'],['hunt_et_al']
1252,CC(C)OP(=O)(OC(C)C)SCC[NH+:11](C)C,O,0,0,7.7,['7.7'],['hunt_et_al']
1253,CCO[P@@](=O)(C)SCC[NH+:8](C)C,O,0,0,7.77,['7.77'],['hunt_et_al']
1254,C[NH2+:6]CCCCO,O,0,0,9.55,['9.55'],['hunt_et_al']
1255,CC[C@@H](C[N@H+:9](CC)CCO)O,O,0,0,9.1,['9.1'],['hunt_et_al']
1256,Cc1ccc(cc1)[C@@H]2C[C@H]2[NH3+:11],O,0,0,8.33,['8.33'],['hunt_et_al']
1257,C1CCC(C1)[NH2+:11]C2CCCC2,O,0,0,10.93,['10.93'],['hunt_et_al']
1258,c1cc2c3c(ccc(c3c1)[NH3+:13])CC2,O,0,0,4.58,['4.58'],['hunt_et_al']
1259,C[NH+:7](C)CCCOC,O,0,0,9.4,['9.4'],['hunt_et_al']
1260,CCC(C)(C)[NH2+:11]C(C)(C)C=C,O,0,0,10.8,['10.8'],['hunt_et_al']
1261,CCC(C)(C)[NH2+:11]C(C)(C)C#C,O,0,0,9.0,['9.0'],['hunt_et_al']
1262,CC[C@@H](C)C[C@@H](C)[NH3+:8],O,0,0,10.55,['10.55'],['hunt_et_al']
1263,CCCCCC[N@@H+:13](CCO)C[C@H](CC)O,O,0,0,9.0,['9.0'],['hunt_et_al']
1264,CC(C)(C)Sc1ccc(cc1)[NH3+:11],O,0,0,3.44,['3.44'],['hunt_et_al']
1265,c1(c(c(c(c(c1F)F)F)F)F)[NH3+:7],O,0,0,-0.28,['-0.28'],['hunt_et_al']
1266,c1cc(cc(c1)[NH3+:10])C(=O)OC(C(F)(F)F)(F)F,O,0,0,3.24,['3.24'],['hunt_et_al']
1267,c1cc(ccc1C(=O)OC(C(F)(F)F)(F)F)[NH3+:10],O,0,0,3.78,['3.78'],['hunt_et_al']
1268,c1ccc2c(c1)ccc-3c2Cc4c3ccc(c4)[NH3+:18],O,0,0,4.67,['4.67'],['hunt_et_al']
1269,CC(C)(C)[NH+:9]1CCCC1,O,0,0,11.13,['11.13'],['hunt_et_al']
1270,C[C@@H]1[C@H](C([NH2+:11]C1(C)C)(C)C)C,O,0,0,11.4,['11.4'],['hunt_et_al']
1271,CC(=O)OCC[NH+:7](C)C,O,0,0,8.4,['8.4'],['hunt_et_al']
1272,C(CCl)[NH3+:3],O,0,0,8.56,['8.56'],['hunt_et_al']
1273,C(C(F)F)[NH3+:3],O,0,0,7.3,['7.3'],['hunt_et_al']
1274,C(CF)[NH3+:3],O,0,0,9.0,['9.0'],['hunt_et_al']
1275,CCCC(=O)OCC[NH+:9](C)C,O,0,0,8.31,['8.31'],['hunt_et_al']
1276,CCCC(=O)SCC[NH+:9](C)C,O,0,0,8.32,['8.32'],['hunt_et_al']
1277,CCC(=O)OCC[NH+:8](C)C,O,0,0,8.29,['8.29'],['hunt_et_al']
1278,CCC(=O)SCC[NH+:8](C)C,O,0,0,8.28,['8.28'],['hunt_et_al']
1279,CC[NH2+:7]C[Si](C)(C)C,O,0,0,11.12,['11.12'],['hunt_et_al']
1280,CC(=O)OCCC[NH+:8](C)C,O,0,0,9.0,['9.0'],['hunt_et_al']
1281,C(C(C(Cl)(Cl)Cl)(Cl)Cl)[NH3+:4],O,0,0,6.58,['6.58'],['hunt_et_al']
1282,CC(C)(C=C)[NH2+:11]C(C)(C)C=C,O,0,0,10.1,['10.1'],['hunt_et_al']
1283,CCC[C@@H](c1ccccc1)[NH3+:11],O,0,0,9.45,['9.45'],['hunt_et_al']
1284,C[C@@H](c1cccc(c1)Br)[NH3+:9],O,0,0,9.88,['9.88'],['hunt_et_al']
1285,C[C@@H](c1ccccc1Cl)[NH3+:9],O,0,0,8.8,['8.8'],['hunt_et_al']
1286,C[C@@H](c1ccc(cc1)Cl)[NH3+:9],O,0,0,9.1,['9.1'],['hunt_et_al']
1287,C[C@@H](c1ccc(cc1)F)[NH3+:9],O,0,0,9.22,['9.22'],['hunt_et_al']
1288,C[C@@H](c1ccc(cc1)OC)[NH3+:10],O,0,0,9.47,['9.47'],['hunt_et_al']
1289,Cc1cccc(c1)[C@H](C)[NH3+:10],O,0,0,9.41,['9.41'],['hunt_et_al']
1290,C[C@@H](c1cccc(c1)N(=O)=O)[NH3+:9],O,0,0,8.56,['8.56'],['hunt_et_al']
1291,C[C@@H](c1ccc(cc1)N(=O)=O)[NH3+:9],O,0,0,8.5,['8.5'],['hunt_et_al']
1292,C[C@@H](c1cccc(c1)C(F)(F)F)[NH3+:10],O,0,0,8.77,['8.77'],['hunt_et_al']
1293,CCCCC[C@H](c1ccccc1)[NH3+:13],O,0,0,8.87,['8.87'],['hunt_et_al']
1294,c1cc(c(cc1[C@H](C[NH3+:9])O)Cl)Cl,O,0,0,8.78,['8.78'],['hunt_et_al']
1295,COc1ccc(c(c1)C[C@H](CO)[NH3+:12])OC,O,0,0,9.18,['9.18'],['hunt_et_al']
1296,CC(C)C[C@@H](c1ccccc1)[NH3+:12],O,0,0,9.47,['9.47'],['hunt_et_al']
1297,CC(C)C[C@@H](c1ccc(cc1)Cl)[NH3+:12],O,0,0,8.47,['8.47'],['hunt_et_al']
1298,CC(C)C[C@@H](c1ccc(cc1)F)[NH3+:12],O,0,0,9.25,['9.25'],['hunt_et_al']
1299,CC(C)CC[C@@H](c1ccccc1)[NH3+:13],O,0,0,9.02,['9.02'],['hunt_et_al']
1300,CCCC[C@@H](c1ccccc1)[NH3+:12],O,0,0,9.45,['9.45'],['hunt_et_al']
1301,CCCC[C@@H](c1ccc(cc1)Cl)[NH3+:12],O,0,0,8.85,['8.85'],['hunt_et_al']
1302,CCCC[C@@H](c1ccc(cc1)F)[NH3+:12],O,0,0,9.15,['9.15'],['hunt_et_al']
1303,CC[C@H](c1ccccc1)[NH3+:10],O,0,0,9.3,['9.3'],['hunt_et_al']
1304,CC[C@@H](C)C(=O)[OH:7],O,0,0,4.81,['4.81'],['hunt_et_al']
1305,CC[C@H](c1ccc(cc1)Br)[NH3+:10],O,0,0,9.08,['9.08'],['hunt_et_al']
1306,CC[C@H](c1ccc(cc1)Cl)[NH3+:10],O,0,0,9.1,['9.1'],['hunt_et_al']
1307,c1ccc(cc1)CC[NH+:13](CCO)CCO,O,0,0,7.6,['7.6'],['hunt_et_al']
1308,CC(C)[NH2+:12]C[C@@H](c1ccccc1Br)O,O,0,0,9.4,['9.4'],['hunt_et_al']
1309,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)Br)O,O,0,0,9.37,['9.37'],['hunt_et_al']
1310,CC(C)[NH2+:12]C[C@@H](c1ccc(cc1)Br)O,O,0,0,9.26,['9.26'],['hunt_et_al']
1311,CCCCOc1ccc(cc1OC)[C@H](C[NH2+:15]C)O,O,0,0,9.51,['9.51'],['hunt_et_al']
1312,CC(C)(C)[NH2+:13]C[C@@H](c1ccc(c(c1)F)F)O,O,0,0,9.51,['9.51'],['hunt_et_al']
1313,CCCC[NH2+:15]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.56,['9.56'],['hunt_et_al']
1314,CC[C@@H](C)[NH2+:15]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.48,['9.48'],['hunt_et_al']
1315,CC(C)(C)[NH2+:15]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.73,['9.73'],['hunt_et_al']
1316,CC(C)[NH2+:12]C[C@@H](c1ccccc1Cl)O,O,0,0,9.43,['9.43'],['hunt_et_al']
1317,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)Cl)O,O,0,0,9.42,['9.42'],['hunt_et_al']
1318,CC(C)[NH2+:12]C[C@@H](c1ccc(cc1)Cl)O,O,0,0,9.21,['9.21'],['hunt_et_al']
1319,CC(C)[NH2+:14]C[C@@H](c1cccc(c1)C#N)O,O,0,0,9.33,['9.33'],['hunt_et_al']
1320,C[NH2+:16]C[C@@H](c1ccc(cc1)C2CCCCC2)O,O,0,0,9.01,['9.01'],['hunt_et_al']
1321,CC(C)[NH2+:12]C[C@@H](c1ccc(c(c1)Br)Br)O,O,0,0,9.29,['9.29'],['hunt_et_al']
1322,CC[NH+:22](CC)CCCCC(c1ccccc1)(c2ccccc2)O,O,0,0,10.08,['10.08'],['hunt_et_al']
1323,CC[NH+:22](CC)CCCCC(c1ccccc1)c2ccccc2,O,0,0,10.1,['10.1'],['hunt_et_al']
1324,CC[NH+:20](CC)CCC(c1ccccc1)c2ccccc2,O,0,0,10.1,['10.1'],['hunt_et_al']
1325,CC(C)[NH2+:12]C[C@@H](c1ccc(c(c1)F)F)O,O,0,0,9.36,['9.36'],['hunt_et_al']
1326,CC(C)[NH2+:12]C[C@@H](c1cc(cc(c1)O)O)O,O,0,0,9.92,['9.92'],['hunt_et_al']
1327,C[NH+:11](C)C[C@@H](c1ccc(c(c1)O)O)O,O,0,0,9.257,['9.257'],['hunt_et_al']
1328,C[NH+:12](C)C[C@@H](c1ccc(c(c1)OC)O)O,O,0,0,9.52,['9.52'],['hunt_et_al']
1329,CC[NH2+:13]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.61,['9.61'],['hunt_et_al']
1330,CC[NH2+:11]C[C@@H](c1cccc(c1)O)O,O,0,0,8.983,['8.983'],['hunt_et_al']
1331,CC(C)[NH2+:12]C[C@@H](c1ccc(cc1)F)O,O,0,0,9.35,['9.35'],['hunt_et_al']
1332,C[NH2+:11]C[C@@H](c1ccc(c(c1)OC)O)O,O,0,0,9.52,['9.52'],['hunt_et_al']
1333,CC(C)C[NH2+:15]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.28,['9.28'],['hunt_et_al']
1334,CC(C)[NH2+:12]C[C@@H](c1ccccc1)O,O,0,0,9.5,['9.5'],['hunt_et_al']
1335,CC(C)[NH2+:14]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.58,['9.58'],['hunt_et_al']
1336,Cc1ccc(cc1C)[C@H](C[NH2+:14]C(C)C)O,O,0,0,9.38,['9.38'],['hunt_et_al']
1337,CC(C)[NH2+:12]C[C@@H](c1ccccc1I)O,O,0,0,9.32,['9.32'],['hunt_et_al']
1338,CC(C)[NH2+:13]C[C@@H](c1ccccc1OC)O,O,0,0,9.69,['9.69'],['hunt_et_al']
1339,CC(C)[NH2+:13]C[C@@H](c1cccc(c1)OC)O,O,0,0,9.54,['9.54'],['hunt_et_al']
1340,CC(C)[NH2+:13]C[C@@H](c1ccc(cc1)OC)O,O,0,0,9.26,['9.26'],['hunt_et_al']
1341,Cc1ccc(cc1)[C@H](C[NH2+:13]C(C)C)O,O,0,0,9.35,['9.35'],['hunt_et_al']
1342,CC(C)[NH2+:13]C[C@@H](c1ccc(cc1)S(=O)(=O)C)O,O,0,0,9.25,['9.25'],['hunt_et_al']
1343,CC(C)[NH2+:13]C[C@@H](c1ccccc1SC)O,O,0,0,9.41,['9.41'],['hunt_et_al']
1344,CC(C)[NH2+:13]C[C@@H](c1ccc(cc1)SC)O,O,0,0,9.06,['9.06'],['hunt_et_al']
1345,CC(C)[NH2+:12]C[C@@H](c1ccccc1N(=O)=O)O,O,0,0,9.35,['9.35'],['hunt_et_al']
1346,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)N(=O)=O)O,O,0,0,9.21,['9.21'],['hunt_et_al']
1347,CC(C)[NH2+:12]C[C@@H](c1ccc(cc1)N(=O)=O)O,O,0,0,9.27,['9.27'],['hunt_et_al']
1348,CC(C)[NH2+:18]C[C@@H](c1cccc(c1)c2ccccc2)O,O,0,0,9.49,['9.49'],['hunt_et_al']
1349,CC(C)[NH2+:13]C[C@@H](c1ccccc1C(F)(F)F)O,O,0,0,9.31,['9.31'],['hunt_et_al']
1350,CC(C)[NH2+:13]C[C@@H](c1cccc(c1)C(F)(F)F)O,O,0,0,9.3,['9.3'],['hunt_et_al']
1351,C[NH2+:11]CC[C@@H](c1ccccc1)O,O,0,0,9.565,['9.565'],['hunt_et_al']
1352,CC(C)(Cc1ccccc1)[NH2+:12]C,O,0,0,10.37,['10.37'],['hunt_et_al']
1353,c1ccc(cc1)C[NH+:12](CCO)CCO,O,0,0,7.68,['7.68'],['hunt_et_al']
1354,Cc1ccccc1C[NH+:13](CCO)CCO,O,0,0,7.1,['7.1'],['hunt_et_al']
1355,Cc1cccc(c1)C[NH+:13](CCO)CCO,O,0,0,7.0,['7.0'],['hunt_et_al']
1356,Cc1ccc(cc1)C[NH+:13](CCO)CCO,O,0,0,7.2,['7.2'],['hunt_et_al']
1357,Cc1cc(c(c(c1)C)C[NH+:15](CCO)CCO)C,O,0,0,7.45,['7.45'],['hunt_et_al']
1358,c1cc(cc(c1)Br)C[NH3+:8],O,0,0,8.98,['8.98'],['hunt_et_al']
1359,c1cc(ccc1C[NH3+:8])Br,O,0,0,9.13,['9.13'],['hunt_et_al']
1360,c1cc(ccc1C[NH3+:10])C#N,O,0,0,8.52,['8.52'],['hunt_et_al']
1361,C[NH+:11](C)Cc1cccc(c1)N(=O)=O,O,0,0,8.2,['8.2'],['hunt_et_al']
1362,C[NH+:11](C)Cc1ccc(cc1)N(=O)=O,O,0,0,8.14,['8.14'],['hunt_et_al']
1363,COc1cccc(c1)C[NH2+:15]c2ccc(cc2N(=O)=O)N(=O)=O,O,0,0,-5.07,['-5.07'],['hunt_et_al']
1364,COc1ccc(cc1)C[NH2+:15]c2ccc(cc2N(=O)=O)N(=O)=O,O,0,0,-4.51,['-4.51'],['hunt_et_al']
1365,Cc1cccc(c1)C[NH2+:15]c2ccc(cc2N(=O)=O)N(=O)=O,O,0,0,-4.68,['-4.68'],['hunt_et_al']
1366,Cc1ccc(cc1)C[NH2+:15]c2ccc(cc2N(=O)=O)N(=O)=O,O,0,0,-4.7,['-4.7'],['hunt_et_al']
1367,c1cc(cc(c1)F)C[NH3+:8],O,0,0,9.04,['9.04'],['hunt_et_al']
1368,c1cc(cc(c1)F)C[NH+:12](CCO)CCO,O,0,0,6.5,['6.5'],['hunt_et_al']
1369,c1cc(ccc1C[NH+:12](CCO)CCO)F,O,0,0,6.8,['6.8'],['hunt_et_al']
1370,C[NH+:10](C)Cc1ccc(cc1)F,O,0,0,8.94,['8.94'],['hunt_et_al']
1371,C[NH+:11](C)Cc1cccc(c1)OC,O,0,0,9.04,['9.04'],['hunt_et_al']
1372,C[NH2+:10]Cc1ccc(cc1)OC,O,0,0,9.97,['9.97'],['hunt_et_al']
1373,C[NH2+:9]Cc1cccc(c1)N(=O)=O,O,0,0,8.77,['8.77'],['hunt_et_al']
1374,C[NH2+:9]Cc1ccc(cc1)N(=O)=O,O,0,0,8.63,['8.63'],['hunt_et_al']
1375,c1cc(ccc1C[NH3+:8])N(=O)=O,O,0,0,8.5,['8.5'],['hunt_et_al']
1376,Cc1ccc(cc1)C[NH+:11](C)C,O,0,0,9.22,['9.22'],['hunt_et_al']
1377,CC(=O)c1ccc(cc1)c2ccc(cc2)[NH3+:15],O,0,0,3.98,['3.98'],['hunt_et_al']
1378,C[NH+:8]1CCCCCC1,O,0,0,10.3,['10.3'],['hunt_et_al']
1379,C[C@@H]1CCC[N@@H+:8](C1)C,O,0,0,10.02,['10.02'],['hunt_et_al']
1380,C[C@@H]1CC[NH2+:8][C@@H](C1)C,O,0,0,10.73,['10.73'],['hunt_et_al']
1381,CC1(CCC[NH2+:8]C1)C,O,0,0,10.38,['10.38'],['hunt_et_al']
1382,C[C@H]1CC(=C)CC[N@@H+:9]1C,O,0,0,9.25,['9.25'],['hunt_et_al']
1383,C[C@@H]1C[N@@H+:9](CCC1=C)C,O,0,0,9.09,['9.09'],['hunt_et_al']
1384,c1cc(c(cc1N(=O)=O)N(=O)=O)[NH+:12]2CCCCC2,O,0,0,-0.38,['-0.38'],['hunt_et_al']
1385,CC[N@H+:9]1CCC[C@H](C1)C,O,0,0,10.33,['10.33'],['hunt_et_al']
1386,CC[NH+:9]1CCC(CC1)C,O,0,0,10.28,['10.28'],['hunt_et_al']
1387,c1ccc(cc1)[C@H]([C@@H]2CCCC[NH2+:13]2)O,O,0,0,9.57,['9.57'],['hunt_et_al']
1388,CC1(CC(CC([NH2+:10]1)(C)C)O)C,O,0,0,10.05,['10.05'],['hunt_et_al']
1389,CC(C)C[NH+:10]1CCCCC1,O,0,0,10.44,['10.44'],['hunt_et_al']
1390,CC(C)[C@H]1CCC[NH2+:9]C1,O,0,0,10.75,['10.75'],['hunt_et_al']
1391,CC(=C1CCC[NH2+:9]C1)C,O,0,0,10.47,['10.47'],['hunt_et_al']
1392,C[C@@H]([NH+:13]1CCCCC1)OC(=O)CC(=C)C,O,0,0,8.37,['8.37'],['hunt_et_al']
1393,C[N@H+:8]1CCCC(=C)C1,O,0,0,9.31,['9.31'],['hunt_et_al']
1394,C[NH+:8]1CCC(=C)CC1,O,0,0,9.03,['9.03'],['hunt_et_al']
1395,C/C=C(\C)/[NH+:10]1CCCCC1,O,0,0,8.35,['8.35'],['hunt_et_al']
1396,CC1(CC(C[NH+:11](C1)C)(C)C)C,O,0,0,9.43,['9.43'],['hunt_et_al']
1397,CC1(CC(C[NH2+:10]C1)(C)C)C,O,0,0,10.1,['10.1'],['hunt_et_al']
1398,CC1(CC(=O)CC([NH2+:10]1)(C)C)C,O,0,0,7.9,['7.9'],['hunt_et_al']
1399,C[C@H]1CC[N@@H+:9]([C@H](C1)C)C,O,0,0,10.09,['10.09'],['hunt_et_al']
1400,C[C@@H]1C[C@@H](C[NH+:9](C1)C)C,O,0,0,10.0,['10.0'],['hunt_et_al']
1401,c1cc([nH+:6]c(c1)Br)N,O,0,0,2.6,['2.6'],['hunt_et_al']
1402,c1c[nH+:6]c(cc1Cl)N,O,0,0,5.7,['5.7'],['hunt_et_al']
1403,c1cc([nH+:8]cc1C#N)N,O,0,0,3.41,['3.41'],['hunt_et_al']
1404,CCOC(=O)c1ccc[nH+:9]c1N,O,0,0,4.73,['4.73'],['hunt_et_al']
1405,CCOC(=O)c1cc[nH+:9]c(c1)N,O,0,0,5.25,['5.25'],['hunt_et_al']
1406,c1cncc(c1[OH:8])N,O,0,0,11.38,['11.38'],['hunt_et_al']
1407,COc1cccc([nH+:7]1)N,O,0,0,4.64,['4.64'],['hunt_et_al']
1408,COC(=O)c1ccc[nH+:8]c1N,O,0,0,4.78,['4.78'],['hunt_et_al']
1409,COC(=O)c1cc[nH+:8]c(c1)N,O,0,0,5.21,['5.21'],['hunt_et_al']
1410,Cc1cc(c[nH+:7]c1N)N(=O)=O,O,0,0,3.58,['3.58'],['hunt_et_al']
1411,Cc1cc(c([nH+:7]c1)N)N(=O)=O,O,0,0,2.98,['2.98'],['hunt_et_al']
1412,c1cc(c([nH+:6]c1)N)N(=O)=O,O,0,0,2.33,['2.33'],['hunt_et_al']
1413,CC(C)C[NH+:9]1CCOCC1,O,0,0,7.82,['7.82'],['hunt_et_al']
1414,CCCCC[NH+:10]1CCOCC1,O,0,0,7.69,['7.69'],['hunt_et_al']
1415,c1cc(ccc1c2cnc(o2)C(=O)[OH:14])Cl,O,0,0,1.68,['1.68'],['hunt_et_al']
1416,Cc1c(oc(n1)C)C(=O)[OH:10],O,0,0,3.08,['3.08'],['hunt_et_al']
1417,c1ccc(cc1)c2c(nc(o2)c3ccccc3)C(=O)[OH:20],O,0,0,3.4,['3.4'],['hunt_et_al']
1418,c1ccc(cc1)c2c(oc(n2)c3ccccc3)C(=O)[OH:20],O,0,0,-1.44,['-1.44'],['hunt_et_al']
1419,c1ccc(cc1)c2cnc(o2)C(=O)[OH:14],O,0,0,1.78,['1.78'],['hunt_et_al']
1420,Cc1c(c(nc([nH+:10]1)N)C)CC=C,O,0,0,5.1,['5.1'],['hunt_et_al']
1421,CC(C)(C)c1c(c[nH+:9]c(n1)N)Br,O,0,0,2.88,['2.88'],['hunt_et_al']
1422,Cc1c(c(nc([nH+:7]1)N)C)Br,O,0,0,3.3,['3.3'],['hunt_et_al']
1423,c1cc(ccc1c2c[nH+:11]c(nc2)N)Br,O,0,0,3.06,['3.06'],['hunt_et_al']
1424,CC(C)(C)c1cc[nH+:9]c(n1)N,O,0,0,4.58,['4.58'],['hunt_et_al']
1425,c1c(cnc([nH+:6]1)N)C(=O)N,O,0,0,2.06,['2.06'],['hunt_et_al']
1426,CCCc1c([nH+:10]c(nc1C)N)C,O,0,0,5.42,['5.42'],['hunt_et_al']
1427,CC[C@@H](C)Nc1[nH+:11]c(cc(n1)C)C,O,0,0,5.12,['5.12'],['hunt_et_al']
1428,C[NH+:16](C)c1ccc(cc1)c2cnc(nc2)OC,O,0,0,4.31,['4.31'],['hunt_et_al']
1429,Cc1cc(nc(n1)[OH:9])C,O,0,0,10.5,['10.5'],['hunt_et_al']
1430,Cc1cc(nc(n1)C)[OH:9],O,0,0,9.82,['9.82'],['hunt_et_al']
1431,CCCc1c(nc(nc1C)[OH:12])C,O,0,0,10.89,['10.89'],['hunt_et_al']
1432,CC#Cc1c(nc(nc1C)[OH:12])C,O,0,0,9.49,['9.49'],['hunt_et_al']
1433,Cc1c(c(nc(n1)[OH:12])C)CC#C,O,0,0,10.25,['10.25'],['hunt_et_al']
1434,COc1cc(ncn1)[OH:8],O,0,0,8.47,['8.47'],['hunt_et_al']
1435,Cc1cncnc1[OH:8],O,0,0,9.17,['9.17'],['hunt_et_al']
1436,CSc1cc(ncn1)[OH:8],O,0,0,8.52,['8.52'],['hunt_et_al']
1437,c1cc(ccc1c2cnc(nc2)[OH:16])N(=O)=O,O,0,0,8.17,['8.17'],['hunt_et_al']
1438,Cc1c(nc(nc1C)[OH:10])C,O,0,0,10.85,['10.85'],['hunt_et_al']
1439,C[C@H]1C[NH+:9]=C(S1)C(C)(C)C,O,0,0,5.027,['5.027'],['hunt_et_al']
1440,Cc1csc(n1)C(=O)[OH:8],O,0,0,3.18,['3.18'],['hunt_et_al']
1441,CC[C@H]1CSC(=[NH+:8]1)CC,O,0,0,5.36,['5.36'],['hunt_et_al']
1442,C[C@H]1C[NH+:6]=C(S1)C,O,0,0,5.256,['5.256'],['hunt_et_al']
1443,C[C@H]1C[NH+:8]=C(S1)C(C)C,O,0,0,5.164,['5.164'],['hunt_et_al']
