,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
2601,COc1ccc(O)c(CN=NC(=S)Cc2ccccc2)c1,O,0,0,6.6,['6.6'],['combined_training_datasets_unique.sdf']
2602,COc1ccc(O)c(CN=NS(=O)(=O)Cc2ccccc2)c1,O,0,0,6.5,['6.5'],['combined_training_datasets_unique.sdf']
2603,COc1ccc(O)cc1,O,0,0,10.24,['10.24'],['combined_training_datasets_unique.sdf']
2604,COc1ccc(O)cc1Br,O,0,0,9.09,['9.09'],['combined_training_datasets_unique.sdf']
2605,COc1ccc(O)cc1C,O,0,0,10.24,['10.24'],['combined_training_datasets_unique.sdf']
2606,COc1ccc(OC(=O)N(C)CC[NH3+])cc1,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
2607,COc1ccc(OC(=O)NCCC[NH3+])cc1,O,0,0,9.6,['9.6'],['combined_training_datasets_unique.sdf']
2608,COc1ccc(OC(=O)NCC[NH3+])cc1,O,0,0,8.65,['8.65'],['combined_training_datasets_unique.sdf']
2609,COc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,O,0,0,10.21,['10.21'],['combined_training_datasets_unique.sdf']
2610,COc1ccc(OC)c(N)c1,O,0,0,3.72,['3.72'],['combined_training_datasets_unique.sdf']
2611,COc1ccc(OC)c(NC2=[NH+]CCN2)c1,O,0,0,10.15,['10.15'],['combined_training_datasets_unique.sdf']
2612,COc1ccc(OC)c2c1nc(C)n2C,O,0,0,6.12,['6.12'],['combined_training_datasets_unique.sdf']
2613,COc1ccc(OC)c2c1nc(CCl)n2C,O,0,0,4.1,['4.1'],['combined_training_datasets_unique.sdf']
2614,COc1ccc(OC)c2c1nc(CO)n2C,O,0,0,5.24,['5.24'],['combined_training_datasets_unique.sdf']
2615,COc1ccc(S(=O)(=O)CCN2CCCCC2)c(OC)c1OC,O,0,0,7.24,['7.24'],['combined_training_datasets_unique.sdf']
2616,COc1ccc(S(=O)(=O)CCN2CCOCC2)c(OC)c1OC,O,0,0,4.89,['4.89'],['combined_training_datasets_unique.sdf']
2617,COc1ccc(S(=O)(=O)NCc2ccccc2)cc1,O,0,0,11.53,['11.53'],['combined_training_datasets_unique.sdf']
2618,COc1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,O,0,0,9.8,['9.8'],['combined_training_datasets_unique.sdf']
2619,COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,O,0,0,9.19,['9.19'],['combined_training_datasets_unique.sdf']
2620,COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,O,0,0,9.32,['9.32'],['combined_training_datasets_unique.sdf']
2621,COc1ccc(S(=O)(=O)Nc2ccccc2)cc1,O,0,0,9.04,['9.04'],['combined_training_datasets_unique.sdf']
2622,COc1ccc(S(=O)(=O)c2ccc(F)cc2)c(Cc2c3c(n(CC(=O)[O-])c2C)CCNC3=O)c1,O,0,0,3.1,['3.1'],['combined_training_datasets_unique.sdf']
2623,COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,O,0,0,6.32,['6.32'],['combined_training_datasets_unique.sdf']
2624,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,O,0,0,8.78,['8.78'],['combined_training_datasets_unique.sdf']
2625,COc1ccc(S(N)(=O)=O)cc1,O,0,0,9.93,['9.93'],['combined_training_datasets_unique.sdf']
2626,COc1ccc([C@@H]2Sc3ccccc3N(CC[NH+](C)C)C(=O)[C@@H]2OC(C)=O)cc1,O,0,0,7.976,['7.976'],['combined_training_datasets_unique.sdf']
2627,COc1ccc([C@@]2(F)C[C@@H]2[NH3+])cc1,O,0,0,7.5,['7.5'],['combined_training_datasets_unique.sdf']
2628,COc1ccc([C@@]2(F)C[C@@H]2[NH3+])cc1OC,O,0,0,7.4,['7.4'],['combined_training_datasets_unique.sdf']
2629,COc1ccc([C@H]2C[C@@H]2C(=O)[O-])cc1,O,0,0,4.62,['4.62'],['combined_training_datasets_unique.sdf']
2630,COc1ccc([NH+]=C(N)c2cccs2)cc1CSC1CCCC1,O,0,0,8.1,['8.1'],['combined_training_datasets_unique.sdf']
2631,COc1ccc([O-])c(=O)cc1,O,0,0,7.75,['7.75'],['combined_training_datasets_unique.sdf']
2632,COc1ccc([S-])cc1,O,0,0,6.76,['6.76'],['combined_training_datasets_unique.sdf']
2633,COc1ccc2[nH+]c3c(c(N4CCOCC4)c2c1)CCC3,O,0,0,7.14,['7.14'],['combined_training_datasets_unique.sdf']
2634,COc1ccc2[nH+]ccc(N)c2c1,O,0,0,8.94,['8.94'],['combined_training_datasets_unique.sdf']
2635,COc1ccc2[nH]c3c(C)nccc3c2c1,O,0,0,7.09,['7.09'],['combined_training_datasets_unique.sdf']
2636,COc1ccc2[nH]c3c(c2c1)CCN=C3C,O,0,0,9.21,['9.21'],['combined_training_datasets_unique.sdf']
2637,COc1ccc2[nH]cc(C3=CC[NH+](Cc4ccccc4)CC3)c2c1,O,0,0,7.7,['7.7'],['combined_training_datasets_unique.sdf']
2638,COc1ccc2[nH]cc(CC(C)[NH3+])c2c1,O,0,0,10.3,['10.3'],['combined_training_datasets_unique.sdf']
2639,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,O,0,0,5.0,['5.0'],['combined_training_datasets_unique.sdf']
2640,COc1ccc2c(c1)C(O)[NH+](C)C=C2,O,0,0,2.15,['2.15'],['combined_training_datasets_unique.sdf']
2641,COc1ccc2c(c1)C([P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2,O,0,0,9.09,['9.09'],['combined_training_datasets_unique.sdf']
2642,COc1ccc2c(c1)CC(C)N2,O,0,0,6.2,['6.2'],['combined_training_datasets_unique.sdf']
2643,COc1ccc2c(c1)CCN2,O,0,0,6.1,['6.1'],['combined_training_datasets_unique.sdf']
2644,COc1ccc2c(c1)N(CCC[NH+](C)C)c1ccccc1S2,O,0,0,9.41,['9.41'],['combined_training_datasets_unique.sdf']
2645,COc1ccc2c(c1)N(CC[NH+](C)C)CCO2,O,0,0,8.6,['8.6'],['combined_training_datasets_unique.sdf']
2646,COc1ccc2c(c1)N(C[C@H](C)C[NH+](C)C)c1ccccc1S2,O,0,0,9.195,['9.195'],['combined_training_datasets_unique.sdf']
2647,COc1ccc2c(c1)NCCN2,O,0,0,5.26,['5.26'],['combined_training_datasets_unique.sdf']
2648,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH+](C)CC3,O,0,0,9.185,['9.185'],['combined_training_datasets_unique.sdf']
2649,COc1ccc2c(c1)[nH]c1c(C)nccc12,O,0,0,7.615,['7.615'],['combined_training_datasets_unique.sdf']
2650,COc1ccc2c(c1)c(-c1ccc(=O)n(Cc3ccccc3)n1)c(C)n2CC(=O)[O-],O,0,0,4.07,['4.07'],['combined_training_datasets_unique.sdf']
2651,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,O,0,0,4.415,['4.415'],['combined_training_datasets_unique.sdf']
2652,COc1ccc2c(c1)c(CC[NH+](C)C)cn2C,O,0,0,9.2,['9.2'],['combined_training_datasets_unique.sdf']
2653,COc1ccc2c(c1)nnn2O,O,0,0,5.07,['5.07'],['combined_training_datasets_unique.sdf']
2654,COc1ccc2c(c1OC(C)=O)[C@]13CC[NH+](C)[C@H](C2)[C@@H]1CC[C@H](OC)C3,O,0,0,9.31,['9.31'],['combined_training_datasets_unique.sdf']
2655,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CC[NH+]1C,O,0,0,6.2,['6.2'],['combined_training_datasets_unique.sdf']
2656,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1O,O,0,0,5.3,['5.3'],['combined_training_datasets_unique.sdf']
2657,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,O,0,0,9.72,['9.72'],['combined_training_datasets_unique.sdf']
2658,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@]4(O)[C@H](C2)[NH+](C)CC[C@@]314,O,0,0,8.6,['8.6'],['combined_training_datasets_unique.sdf']
2659,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.815,['8.815'],['combined_training_datasets_unique.sdf']
2660,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.05,['8.05'],['combined_training_datasets_unique.sdf']
2661,COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.83,['8.83'],['combined_training_datasets_unique.sdf']
2662,COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@@H]([C@@H]2O)[NH+](C)CC[C@]314,O,0,0,9.41,['9.41'],['combined_training_datasets_unique.sdf']
2663,COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@@H]([C@H]2O)[NH+](C)CC[C@]314,O,0,0,7.71,['7.71'],['combined_training_datasets_unique.sdf']
2664,COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@H]([NH2+]CC[C@]314)[C@@H]2O,O,0,0,9.17,['9.17'],['combined_training_datasets_unique.sdf']
2665,COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@H]([NH2+]CC[C@]314)[C@H]2O,O,0,0,8.72,['8.72'],['combined_training_datasets_unique.sdf']
2666,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[NH+](C)C2,O,0,0,8.32,['8.32'],['combined_training_datasets_unique.sdf']
2667,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(CCC#N)CC[C@]314,O,0,0,5.68,['5.68'],['combined_training_datasets_unique.sdf']
2668,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.161667,['8.161667'],['combined_training_datasets_unique.sdf']
2669,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[NH2+]CC[C@]314,O,0,0,9.23,['9.23'],['combined_training_datasets_unique.sdf']
2670,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H]([C@H]2O)[NH+](C)CC[C@@]341,O,0,0,7.12,['7.12'],['combined_training_datasets_unique.sdf']
2671,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.71,['8.71'],['combined_training_datasets_unique.sdf']
2672,COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,O,0,0,4.57,['4.57'],['combined_training_datasets_unique.sdf']
2673,COc1ccc2cc(O)ccc2c1,O,0,0,9.64,['9.64'],['combined_training_datasets_unique.sdf']
2674,COc1ccc2cc([C@@H](C)C(=O)[O-])ccc2c1,O,0,0,4.13,['4.13'],['combined_training_datasets_unique.sdf']
2675,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,O,0,0,4.17125,['4.17125'],['combined_training_datasets_unique.sdf']
2676,COc1ccc2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2,O,0,0,5.0,['5.0'],['combined_training_datasets_unique.sdf']
2677,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O)c(O)cc1-3,O,0,0,9.4,['9.4'],['combined_training_datasets_unique.sdf']
2678,COc1ccc2ccc(S(=O)(=O)N(C)[C@H]3CCN(Cc4ccc5ncnc(N)c5c4)C3=O)cc2c1,O,0,0,5.3,['5.3'],['combined_training_datasets_unique.sdf']
2679,COc1ccc2nc3ccccc3cc2c1,O,0,0,3.82,['3.82'],['combined_training_datasets_unique.sdf']
2680,COc1ccc2ncccc2c1,O,0,0,5.05,['5.05'],['combined_training_datasets_unique.sdf']
2681,COc1cccc(-c2cccc(C3(C)CCSC(N)=[NH+]3)c2)c1,O,0,0,7.0,['7.0'],['combined_training_datasets_unique.sdf']
2682,COc1cccc(-c2cccc(C3(C)COCC(N)=[NH+]3)c2)c1,O,0,0,9.8,['9.8'],['combined_training_datasets_unique.sdf']
2683,COc1cccc(-c2cccc(C3(C)CSCC(N)=[NH+]3)c2)c1,O,0,0,10.5,['10.5'],['combined_training_datasets_unique.sdf']
2684,COc1cccc(-c2cccc(C3(C)N=C(C)C(N)=[NH+]3)c2)c1,O,0,0,6.5,['6.5'],['combined_training_datasets_unique.sdf']
2685,COc1cccc(-c2cccc(C3(C)[NH+]=C(N)CCO3)c2)c1,O,0,0,9.3,['9.3'],['combined_training_datasets_unique.sdf']
2686,COc1cccc(-c2cccc(C3(C)[NH+]=C(N)CCS3)c2)c1,O,0,0,9.3,['9.3'],['combined_training_datasets_unique.sdf']
2687,COc1cccc(-c2cccc(C3(C)[NH+]=C(N)CN3C(C)=O)c2)c1,O,0,0,6.5,['6.5'],['combined_training_datasets_unique.sdf']
2688,COc1cccc(-c2cccc(C3(C)[NH+]=C(N)CS3)c2)c1,O,0,0,6.9,['6.9'],['combined_training_datasets_unique.sdf']
2689,COc1cccc(-c2cccc(C3(C4CCN(C(C)=O)CC4)N=C(C)C(N)=[NH+]3)c2)c1,O,0,0,5.7,['5.7'],['combined_training_datasets_unique.sdf']
2690,COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=[NH+]3)c2)c1,O,0,0,6.0,['6.0'],['combined_training_datasets_unique.sdf']
2691,COc1cccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H]([NH2+]CCCC(N)=O)c3ccccc3)c2=O)c1F,O,0,0,7.65,['7.65'],['combined_training_datasets_unique.sdf']
2692,COc1cccc(-c2nn[n-]n2)c1,O,0,0,3.91,['3.91'],['combined_training_datasets_unique.sdf']
2693,COc1cccc(-n2cc3nc(-c4ccccc4C)n(CC4CCC[NH+](C(C)C)C4)c(=O)c3n2)c1,O,0,0,10.0,['10.0'],['combined_training_datasets_unique.sdf']
2694,COc1cccc(/C=C/C(=O)[O-])c1,O,0,0,4.38,['4.38'],['combined_training_datasets_unique.sdf']
2695,COc1cccc(/[NH+]=C/N(C)C)c1,O,0,0,8.6,['8.6'],['combined_training_datasets_unique.sdf']
2696,COc1cccc(=O)[nH]1,O,0,0,9.77,['9.77'],['combined_training_datasets_unique.sdf']
2697,COc1cccc(C(=N)c2ccccc2)c1,O,0,0,6.59,['6.59'],['combined_training_datasets_unique.sdf']
2698,COc1cccc(C(=O)CC[NH+]2CCOCC2)c1,O,0,0,7.1,['7.1'],['combined_training_datasets_unique.sdf']
2699,COc1cccc(C(=O)NC2CC3CCC(C2)[NH+]3Cc2ccccc2)c1OC,O,0,0,8.91,['8.91'],['combined_training_datasets_unique.sdf']
2700,COc1cccc(C(=O)NCC[NH+]2CCN(c3ccc(C#N)cc3)CC2)c1,O,0,0,6.41,['6.41'],['combined_training_datasets_unique.sdf']
2701,COc1cccc(C(=O)NCC[NH+]2CCN(c3ccc(C)cc3)CC2)c1,O,0,0,6.46,['6.46'],['combined_training_datasets_unique.sdf']
2702,COc1cccc(C(=O)NCC[NH+]2CCN(c3ccc(Cl)cc3)CC2)c1,O,0,0,6.19,['6.19'],['combined_training_datasets_unique.sdf']
2703,COc1cccc(C(=O)NCC[NH+]2CCN(c3ncccc3C#N)CC2)c1,O,0,0,6.71,['6.71'],['combined_training_datasets_unique.sdf']
2704,COc1cccc(C(=O)NCC[NH+]2CCN(c3noc4ccccc34)CC2)c1,O,0,0,6.24,['6.24'],['combined_training_datasets_unique.sdf']
2705,COc1cccc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)[NH+]3Cc2ccccc2)c1OC,O,0,0,8.91,['8.91'],['combined_training_datasets_unique.sdf']
2706,COc1cccc(C(=O)[O-])c1,O,0,0,4.06,['4.06'],['combined_training_datasets_unique.sdf']
2707,COc1cccc(C(=O)[O-])c1C,O,0,0,3.72,['3.72'],['combined_training_datasets_unique.sdf']
2708,COc1cccc(C)c1C(=O)[O-],O,0,0,3.46,['3.46'],['combined_training_datasets_unique.sdf']
2709,COc1cccc(C2(O)CCCCC2C[NH+](C)C)c1,O,0,0,9.023333,['9.023333'],['combined_training_datasets_unique.sdf']
2710,COc1cccc(C2[NH2+]CCS2)c1,O,0,0,5.12,['5.12'],['combined_training_datasets_unique.sdf']
2711,COc1cccc(C=O)c1O,O,0,0,7.91,['7.91'],['combined_training_datasets_unique.sdf']
2712,COc1cccc(CC2CCC[NH2+]C2)c1,O,0,0,9.9,['9.9'],['combined_training_datasets_unique.sdf']
2713,COc1cccc(CCC(=O)[O-])c1,O,0,0,4.65,['4.65'],['combined_training_datasets_unique.sdf']
2714,COc1cccc(C[NH3+])c1OC,O,0,0,9.41,['9.41'],['combined_training_datasets_unique.sdf']
2715,COc1cccc(N)c1,O,0,0,4.23,['4.23'],['combined_training_datasets_unique.sdf']
2716,COc1cccc(N2CC[NH+](CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,O,0,0,7.44,['7.44'],['combined_training_datasets_unique.sdf']
2717,COc1cccc(NS(=O)(=O)c2ccccc2)c1,O,0,0,7.95,['7.95'],['combined_training_datasets_unique.sdf']
2718,COc1cccc(Nc2c3ccccc3nc3ccccc23)c1,O,0,0,7.21,['7.21'],['combined_training_datasets_unique.sdf']
2719,COc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,O,0,0,6.02,['6.02'],['combined_training_datasets_unique.sdf']
2720,COc1cccc(O)c1,O,0,0,9.51,['9.51'],['combined_training_datasets_unique.sdf']
2721,COc1cccc(O)c1O,O,0,0,9.28,['9.28'],['combined_training_datasets_unique.sdf']
2722,COc1cccc(OC)c1O,O,0,0,10.09,['10.09'],['combined_training_datasets_unique.sdf']
2723,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(Cl)cc2OC)c1,O,0,0,3.8,['3.8'],['combined_training_datasets_unique.sdf']
2724,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1,O,0,0,4.7,['4.7'],['combined_training_datasets_unique.sdf']
2725,COc1cccc(S(N)(=O)=O)c1,O,0,0,9.39,['9.39'],['combined_training_datasets_unique.sdf']
2726,COc1cccc([C@@]2(O)CCCC[C@@H]2C[NH+](C)C)c1,O,0,0,9.85,['9.85'],['combined_training_datasets_unique.sdf']
2727,COc1cccc([O-])c(=O)c1,O,0,0,7.24,['7.24'],['combined_training_datasets_unique.sdf']
2728,COc1cccc([S-])c1,O,0,0,6.39,['6.39'],['combined_training_datasets_unique.sdf']
2729,COc1cccc2c1-c1c(O)cccc1-2,O,0,0,9.15,['9.15'],['combined_training_datasets_unique.sdf']
2730,COc1cccc2c1CN(C1CC3CCC(C1)[NH+]3Cc1ccccc1)C2=O,O,0,0,8.68,['8.68'],['combined_training_datasets_unique.sdf']
2731,COc1cccc2c1NC(=[NH+]CC(F)F)NC2C,O,0,0,10.2,['10.2'],['combined_training_datasets_unique.sdf']
2732,COc1cccc2c1[C@H](Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)[C@@H](O)C2,O,0,0,6.27,['6.27'],['combined_training_datasets_unique.sdf']
2733,COc1cccc2c1c(NS(=O)(=O)c1ccc(C)c(F)c1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,O,0,0,7.26,['7.26'],['combined_training_datasets_unique.sdf']
2734,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,O,0,0,6.76,['6.76'],['combined_training_datasets_unique.sdf']
2735,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,O,0,0,6.54,['6.54'],['combined_training_datasets_unique.sdf']
2736,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,O,0,0,6.6,['6.6'],['combined_training_datasets_unique.sdf']
2737,COc1cccc2c1c(NS(=O)(=O)c1cccc(Cl)c1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,O,0,0,7.06,['7.06'],['combined_training_datasets_unique.sdf']
2738,COc1cccc2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,O,0,0,6.82,['6.82'],['combined_training_datasets_unique.sdf']
2739,COc1cccc2c1nc(C)c1ccn(-c3ccccc3C)c12,O,0,0,7.4,['7.4'],['combined_training_datasets_unique.sdf']
2740,COc1cccc2c3c(c(C)[nH+]c12)CCN3c1ccccc1C,O,0,0,9.5,['9.5'],['combined_training_datasets_unique.sdf']
2741,COc1cccc2ccc(C)nc12,O,0,0,5.69,['5.69'],['combined_training_datasets_unique.sdf']
2742,COc1cccc2cccnc12,O,0,0,4.88,['4.88'],['combined_training_datasets_unique.sdf']
2743,COc1ccccc(=O)c1[O-],O,0,0,8.0,['8.0'],['combined_training_datasets_unique.sdf']
2744,COc1ccccc1-c1ccccc1O,O,0,0,10.4,['10.4'],['combined_training_datasets_unique.sdf']
2745,COc1ccccc1-c1cn[nH]n1,O,0,0,8.99,['8.99'],['combined_training_datasets_unique.sdf']
2746,COc1ccccc1-c1nn[n-]n1,O,0,0,4.8,['4.8'],['combined_training_datasets_unique.sdf']
2747,COc1ccccc1/C=C/C(=O)[O-],O,0,0,4.57,['4.57'],['combined_training_datasets_unique.sdf']
2748,COc1ccccc1/C=C\C(=O)[O-],O,0,0,4.27,['4.27'],['combined_training_datasets_unique.sdf']
2749,COc1ccccc1/[NH+]=C/N(C)C,O,0,0,8.11,['8.11'],['combined_training_datasets_unique.sdf']
2750,COc1ccccc1C(=N)c1ccccc1,O,0,0,7.29,['7.29'],['combined_training_datasets_unique.sdf']
2751,COc1ccccc1C(=O)NO,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
2752,COc1ccccc1C(=O)N[C@@H]1CCC[C@@H]2CC[NH+](C)C[C@@H]21,O,0,0,9.11,['9.11'],['combined_training_datasets_unique.sdf']
2753,COc1ccccc1C(=O)N[C@@H]1CCC[C@@H]2CC[NH+](C)C[C@H]21,O,0,0,8.81,['8.81'],['combined_training_datasets_unique.sdf']
2754,COc1ccccc1C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)[NH+]2Cc1ccccc1,O,0,0,8.88,['8.88'],['combined_training_datasets_unique.sdf']
2755,COc1ccccc1C(=O)[O-],O,0,0,4.05,['4.05'],['combined_training_datasets_unique.sdf']
2756,COc1ccccc1CCC(=O)[O-],O,0,0,4.8,['4.8'],['combined_training_datasets_unique.sdf']
2757,COc1ccccc1N,O,0,0,4.51,['4.51'],['combined_training_datasets_unique.sdf']
2758,COc1ccccc1N1CC[NH+](CCCCNC(=O)c2ccc3nonc3c2)CC1,O,0,0,7.78,['7.78'],['combined_training_datasets_unique.sdf']
2759,COc1ccccc1N1CC[NH+](CCCNC(=O)c2ccc3nonc3c2)CC1,O,0,0,7.43,['7.43'],['combined_training_datasets_unique.sdf']
2760,COc1ccccc1N1CC[NH+](CCCNc2cc(=O)n(C)c(=O)n2C)CC1,O,0,0,7.1,['7.1'],['combined_training_datasets_unique.sdf']
2761,COc1ccccc1N1CC[NH+](CCCn2c(-c3ccccc3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,O,0,0,8.44,['8.44'],['combined_training_datasets_unique.sdf']
2762,COc1ccccc1N1CC[NH+](CCCn2c(C)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,O,0,0,7.61,['7.61'],['combined_training_datasets_unique.sdf']
2763,COc1ccccc1N1CC[NH+](CCCn2ccn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,O,0,0,8.19,['8.19'],['combined_training_datasets_unique.sdf']
2764,COc1ccccc1NC(=O)C1=C(O)C(=O)N(C)C1,O,0,0,6.08,['6.08'],['combined_training_datasets_unique.sdf']
2765,COc1ccccc1Nc1c2ccccc2nc2ccccc12,O,0,0,7.74,['7.74'],['combined_training_datasets_unique.sdf']
2766,COc1ccccc1O,O,0,0,9.8,['9.8'],['combined_training_datasets_unique.sdf']
2767,COc1ccccc1OCC(O)CN1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,O,0,0,9.59,['9.59'],['combined_training_datasets_unique.sdf']
2768,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,O,0,0,8.635,['8.635'],['combined_training_datasets_unique.sdf']
2769,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,O,0,0,8.36,['8.36'],['combined_training_datasets_unique.sdf']
2770,COc1ccccn1,O,0,0,3.2,['3.2'],['combined_training_datasets_unique.sdf']
2771,COc1cccnc1,O,0,0,4.89,['4.89'],['combined_training_datasets_unique.sdf']
2772,COc1ccnc2c1ccc1c(OC)ccnc12,O,0,0,6.45,['6.45'],['combined_training_datasets_unique.sdf']
2773,COc1ccnc2ccccc12,O,0,0,6.45,['6.45'],['combined_training_datasets_unique.sdf']
2774,COc1ccncc1,O,0,0,6.65,['6.65'],['combined_training_datasets_unique.sdf']
2775,COc1ccncn1,O,0,0,2.5,['2.5'],['combined_training_datasets_unique.sdf']
2776,COc1ccnnc1,O,0,0,3.7,['3.7'],['combined_training_datasets_unique.sdf']
2777,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)[NH+]=C(N)CO[C@@H]3F)c2)cn1,O,0,0,7.8,['7.8'],['combined_training_datasets_unique.sdf']
2778,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)[NH+]=C(N)CO[C@H]3F)c2)cn1,O,0,0,7.6,['7.6'],['combined_training_datasets_unique.sdf']
2779,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C4CC4)[NH+]=C(N)CO[C@@H]3F)c2)cn1,O,0,0,7.8,['7.8'],['combined_training_datasets_unique.sdf']
2780,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)COCC(N)=[NH+]3)c2)cn1,O,0,0,9.0,['9.0'],['combined_training_datasets_unique.sdf']
2781,COc1cnc(N)s1,O,0,0,4.98,['4.98'],['combined_training_datasets_unique.sdf']
2782,COc1cnccc1C=O,O,0,0,4.45,['4.45'],['combined_training_datasets_unique.sdf']
2783,COc1cnnc2ccccc12,O,0,0,3.21,['3.21'],['combined_training_datasets_unique.sdf']
2784,COc1csc(C(=O)[O-])c1,O,0,0,3.41,['3.41'],['combined_training_datasets_unique.sdf']
2785,COc1nc(-n2[nH]c(C)cc2=O)nc(C)c1C,O,0,0,7.64,['7.64'],['combined_training_datasets_unique.sdf']
2786,COc1nc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,O,0,0,3.6,['3.6'],['combined_training_datasets_unique.sdf']
2787,COc1nc(C)cc(=O)[nH]1,O,0,0,8.4,['8.4'],['combined_training_datasets_unique.sdf']
2788,COc1nc(Cc2ccccc2)nc2c1CC[NH2+]CC2,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
2789,COc1nc(N)c2[nH]cnc2n1,O,0,0,10.0,['10.0'],['combined_training_datasets_unique.sdf']
2790,COc1nc(N)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1,O,0,0,3.2,['3.2'],['combined_training_datasets_unique.sdf']
2791,COc1nc2ccccc2c2ccccc12,O,0,0,2.38,['2.38'],['combined_training_datasets_unique.sdf']
2792,COc1nc2ncncc2[nH]1,O,0,0,5.435,['5.435'],['combined_training_datasets_unique.sdf']
