,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
3286,Cc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,O,0,0,7.8,['7.8'],['datawarrior']
3287,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,O,0,0,7.3,['7.3'],['chembl25']
3288,Cc1c(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)ccc2c1CC[NH+](C(CO)CO)C2,O,0,0,7.2,['7.2'],['chembl25']
3289,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)C2,O,0,0,7.3,['7.3'],['chembl25']
3290,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)CC2,O,0,0,8.2,['8.2'],['chembl25']
3291,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](CC(=O)N[C@@H](C)CO)C2,O,0,0,6.07,['6.07'],['chembl25']
3292,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@@H](O)CO)C2,O,0,0,7.7,['7.7'],['chembl25']
3293,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@@H](O)CO)CC2,O,0,0,8.4,['8.4'],['chembl25']
3294,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@H](O)CO)C2,O,0,0,7.7,['7.7'],['chembl25']
3295,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@H](O)CO)CC2,O,0,0,8.4,['8.4'],['chembl25']
3296,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1OCC[NH+](C(CO)CO)C2,O,0,0,6.3,['6.3'],['chembl25']
3297,Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)CC2,O,0,0,8.3,['8.3'],['chembl25']
3298,Cc1c(-c2noc(-c3cnc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)C2,O,0,0,7.3,['7.3'],['chembl25']
3299,Cc1c(Br)cc(N)cc1Br,O,0,0,2.87,['2.87'],['datawarrior']
3300,Cc1c(Br)cccc1C(=O)[O-],O,0,0,3.36,['3.36'],['datawarrior']
3301,Cc1c(C(=O)[O-])[nH]c2ccccc12,O,0,0,4.33,['4.33'],['datawarrior']
3302,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](C[NH+]1CCOCC1)CO3,O,0,0,4.14,['4.14'],['chembl25']
3303,Cc1c(C)c(O)c(C)c(C)c1O,O,0,0,11.3,['11.3'],['datawarrior']
3304,Cc1c(CC#N)nc2c(OCc3ccccc3)cccn12,O,0,0,5.5,['5.5'],['chembl25']
3305,Cc1c(Cc2ccccc2C(O)c2ccccc2)c2c(n1CC(=O)[O-])CCNC2=O,O,0,0,3.1,['3.1'],['chembl25']
3306,Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(Cl)c2)c2c(n1CC(=O)[O-])CCNC2=O,O,0,0,3.1,['3.1'],['chembl25']
3307,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)[O-])CC(C)(C)NC2=O,O,0,0,3.0,['3.0'],['chembl25']
3308,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)[O-])CCN(C(C)C)C2=O,O,0,0,2.9,['2.9'],['chembl25']
3309,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)[O-])CCN(C)C2=O,O,0,0,2.9,['2.9'],['chembl25']
3310,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)[O-])CCN(Cc1ccccc1)C2=O,O,0,0,3.3,['3.3'],['chembl25']
3311,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)[O-])CCNC2=O,O,0,0,3.0,['3.0'],['chembl25']
3312,Cc1c(Cl)ccc2c1nnn2O,O,0,0,4.09,['4.09'],['datawarrior']
3313,Cc1c(Cl)cccc1C(=O)[O-],O,0,0,3.43,['3.43'],['datawarrior']
3314,Cc1c(Cl)cccc1Nc1ccccc1CC(=O)[O-],O,0,0,4.3,['4.3'],['chembl25']
3315,Cc1c(F)cccc1[C@H]1COC(N)=[NH+]1,O,0,0,8.07,['8.07'],['chembl25']
3316,Cc1c(I)cccc1C(=O)[O-],O,0,0,3.26,['3.26'],['datawarrior']
3317,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,O,0,0,4.48,['4.48'],['chembl25']
3318,Cc1c(N)ccc2c1-c1c(ccc3ccccc13)C2,O,0,0,4.49,['4.49'],['datawarrior']
3319,Cc1c(N)ccc2c1-c1ccccc1C2,O,0,0,4.83,['4.83'],['datawarrior']
3320,Cc1c(N2CCCCCC2)nc(C2CC2)nc1N1CC(=O)C1,O,0,0,6.4,['6.4'],['chembl25']
3321,Cc1c(N2CCCCCC2)nc(C2CC2)nc1N1CC(C#N)C1,O,0,0,6.4,['6.4'],['chembl25']
3322,Cc1c(OCC[NH+](C)C)no[n+]1[O-],O,0,0,7.9,['7.9'],['chembl25']
3323,Cc1c(OCC[NH3+])no[n+]1[O-],O,0,0,8.7,['8.7'],['chembl25']
3324,Cc1c([O-])c(=O)ccn1C,O,0,0,9.705,['9.705'],['chembl25']
3325,Cc1c2ccccc2c(C[NH+]2CCOCC2)c2ccccc12,O,0,0,6.6,['6.6'],['datawarrior']
3326,Cc1c[n+](C)c(=O)[nH]c1N,O,0,0,4.76,['4.76'],['datawarrior']
3327,Cc1c[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1N,O,0,0,4.4,['4.4'],['datawarrior']
3328,Cc1c[nH+]c(C)[nH]1,O,0,0,8.39,['8.39'],['datawarrior']
3329,Cc1c[nH+]c(N2CCc3ccccc3C2)cc1N,O,0,0,8.7,['8.7'],['chembl25']
3330,Cc1c[nH+]c(N2CCc3ccccc3C2)cc1NCCO,O,0,0,9.0,['9.0'],['chembl25']
3331,Cc1c[nH+]ccc1N,O,0,0,9.15,['9.15'],['datawarrior']
3332,Cc1c[nH]c(C(=O)[O-])c1,O,0,0,4.6,['4.6'],['datawarrior']
3333,Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,O,0,0,5.8,['5.8'],['chembl25']
3334,Cc1c[nH]cc1C(=O)[O-],O,0,0,5.65,['5.65'],['datawarrior']
3335,Cc1cc(-c2cc(C)[nH]n2)n[nH]1,O,0,0,2.8,['2.8'],['datawarrior']
3336,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cnccn1,O,0,0,4.1,['4.1'],['chembl25']
3337,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,O,0,0,4.2,['4.2'],['chembl25']
3338,Cc1cc(-c2ccccc2)n[n+](C)c1NCC[NH+]1CCOCC1,O,0,0,5.12,['5.12'],['datawarrior']
3339,Cc1cc(-c2ccccc2)n[n+](CCN2CCOCC2)c1N,O,0,0,4.84,['4.84'],['datawarrior']
3340,Cc1cc(-c2ccccc2)nn2cc(CN3CCOCC3)[nH+]c12,O,0,0,6.3,['6.3'],['datawarrior']
3341,Cc1cc(-c2ccccc2)nn2ccnc12,O,0,0,4.84,['4.84'],['datawarrior']
3342,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,O,0,0,5.6,['5.6'],['chembl25']
3343,Cc1cc(=O)[nH][nH]1,O,0,0,10.9,['10.9'],['datawarrior']
3344,Cc1cc(=O)[nH]c(=O)[nH]1,O,0,0,9.29,['9.29'],['datawarrior']
3345,Cc1cc(=O)[nH]c(=S)[nH]1,O,0,0,7.73,['7.73'],['datawarrior']
3346,Cc1cc(=O)[nH]c2c1CCO2,O,0,0,8.44,['8.44'],['datawarrior']
3347,Cc1cc(=O)c([O-])ccc1Br,O,0,0,6.6,['6.6'],['datawarrior']
3348,Cc1cc(=O)n(-c2ccccc2)[nH]1,O,0,0,9.1,['9.1'],"['datawarrior', 'chembl25']"
3349,Cc1cc(=O)n(C)cn1,O,0,0,2.1,['2.1'],['datawarrior']
3350,Cc1cc(=O)n(C)n1-c1ccccc1,O,0,0,2.4,['2.4'],['datawarrior']
3351,Cc1cc(=O)n2[nH]cnc2n1,O,0,0,6.19,['6.19'],['datawarrior']
3352,Cc1cc(=O)oc2c(F)c(O)ccc12,O,0,0,6.4,['6.4'],['chembl25']
3353,Cc1cc(=O)oc2c(F)c([O-])c(F)c(F)c12,O,0,0,4.2,['4.2'],['chembl25']
3354,Cc1cc(=O)oc2c(F)c([O-])c(F)cc12,O,0,0,4.7,['4.7'],['chembl25']
3355,Cc1cc(=O)oc2cc(O)c(Cl)cc12,O,0,0,6.1,['6.1'],['datawarrior']
3356,Cc1cc(=O)oc2cc(O)c(F)cc12,O,0,0,6.4,['6.4'],['chembl25']
3357,Cc1cc(=O)oc2cc(O)cc(F)c12,O,0,0,5.9,['5.9'],['chembl25']
3358,Cc1cc(=O)oc2cc(O)ccc12,O,0,0,7.8,['7.8'],"['datawarrior', 'chembl25']"
3359,Cc1cc(=O)oc2cc(OS(N)(=O)=O)ccc12,O,0,0,8.0,['8.0'],['chembl25']
3360,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)ccc12,O,0,0,2.82,['2.82'],['chembl25']
3361,Cc1cc(=O)oc2ccc(O)cc12,O,0,0,9.14,['9.14'],['datawarrior']
3362,Cc1cc(=O)oc2cccc(O)c12,O,0,0,8.26,['8.26'],['datawarrior']
3363,Cc1cc(Br)cc(Br)c1O,O,0,0,7.6,['7.6'],['datawarrior']
3364,Cc1cc(Br)cc(C)c1N,O,0,0,3.54,['3.54'],['datawarrior']
3365,Cc1cc(Br)cc(C)c1N(C)C,O,0,0,4.36,['4.36'],['datawarrior']
3366,Cc1cc(Br)cc(C)c1NC1=[NH+]CCN1,O,0,0,10.21,['10.21'],['chembl25']
3367,Cc1cc(Br)ccc1C(=O)[O-],O,0,0,3.77,['3.77'],['datawarrior']
3368,Cc1cc(Br)ccc1N,O,0,0,3.58,['3.58'],['datawarrior']
3369,Cc1cc(C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,O,0,0,5.1,['5.1'],['chembl25']
3370,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,O,0,0,3.5,['3.5'],['chembl25']
3371,Cc1cc(C#N)cc(C)c1[O-],O,0,0,8.27,['8.27'],['datawarrior']
3372,Cc1cc(C(=O)N2CCCC2c2ccc(-c3cccc(Cl)c3)nc2)no1,O,0,0,3.5,['3.5'],['chembl25']
3373,Cc1cc(C(=O)N2CCCC2c2cnc(-c3cccc(Cl)c3)cc2C)no1,O,0,0,4.2,['4.2'],['chembl25']
3374,Cc1cc(C(=O)Nc2ccc(N3CC[C@H]([NH+]4CCC[C@@H]4C)C3)cc2C)on1,O,0,0,10.1,['10.1'],['chembl25']
3375,Cc1cc(C(=O)[O-])c(C)o1,O,0,0,4.64,['4.64'],['datawarrior']
3376,Cc1cc(C(=O)[O-])c[nH]1,O,0,0,5.35,['5.35'],['datawarrior']
3377,Cc1cc(C(=O)[O-])ccc1Br,O,0,0,4.03,['4.03'],['datawarrior']
3378,Cc1cc(C(=O)[O-])ccc1Cl,O,0,0,4.07,['4.07'],['datawarrior']
3379,Cc1cc(C(=O)[O-])cs1,O,0,0,4.24,['4.24'],['datawarrior']
3380,Cc1cc(C(=O)[O-])n[nH]1,O,0,0,3.86,['3.86'],"['datawarrior', 'chembl25']"
3381,Cc1cc(C(C)(C)C)cc(C)c1C(=O)[O-],O,0,0,3.44,['3.44'],['datawarrior']
3382,Cc1cc(C(C)(C)C)cc(C)c1CC1=[NH+]CCN1,O,0,0,10.2,['10.2'],['chembl25']
3383,Cc1cc(C(C)C)cc(C)c1O,O,0,0,10.9,['10.9'],['datawarrior']
3384,Cc1cc(C(C)C)ccc1O,O,0,0,10.56,['10.56'],['datawarrior']
3385,Cc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,O,0,0,3.6,['3.6'],['chembl25']
3386,Cc1cc(C)[nH]n1,O,0,0,4.32,['4.32'],['datawarrior']
3387,Cc1cc(C)c(/N=N/c2c(C)cc(O)cc2C)c(C)c1,O,0,0,9.1,['9.1'],['datawarrior']
3388,Cc1cc(C)c(C(C(=O)[O-])c2ccccc2)c(C)c1,O,0,0,4.0,['4.0'],['datawarrior']
3389,Cc1cc(C)c(C(C)C)cc1O,O,0,0,10.76,['10.76'],['datawarrior']
3390,Cc1cc(C)c(C)c(C(=O)[O-])c1C,O,0,0,3.43,['3.43'],['datawarrior']
3391,Cc1cc(C)c(C)c(N)c1C,O,0,0,4.3,['4.3'],['datawarrior']
3392,Cc1cc(C)c(C)c(Nc2ccccc2CC(=O)[O-])c1C,O,0,0,4.2,['4.2'],['chembl25']
3393,Cc1cc(C)c(C)c(O)c1,O,0,0,10.64,['10.64'],['datawarrior']
3394,Cc1cc(C)c(C)nn1,O,0,0,4.81,['4.81'],['datawarrior']
3395,Cc1cc(C)c(CO)c(C)n1,O,0,0,7.1,['7.1'],['datawarrior']
3396,Cc1cc(C)c(N)c(C)c1,O,0,0,4.37,['4.37'],['datawarrior']
3397,Cc1cc(C)c(NC2=[NH+]CCN2)c(C)c1,O,0,0,10.78,['10.78'],['chembl25']
3398,Cc1cc(C)c(NC2=[NH+]CCN2)c(Cl)c1,O,0,0,9.59,['9.59'],['chembl25']
3399,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,O,0,0,5.8,['5.8'],['chembl25']
3400,Cc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,O,0,0,7.9,['7.9'],['chembl25']
3401,Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,O,0,0,3.8,['3.8'],['chembl25']
3402,Cc1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2Cl)c(C)c1,O,0,0,3.6,['3.6'],['chembl25']
3403,Cc1cc(C)c(Nc2ncnc(Nc3ccc(C#N)cc3)n2)c(C)c1,O,0,0,2.6,['2.6'],['chembl25']
3404,Cc1cc(C)c(O)c(C(C)C)c1,O,0,0,11.18,['11.18'],['datawarrior']
3405,Cc1cc(C)c(O)c(C)c1,O,0,0,10.9,['10.9'],"['datawarrior', 'chembl25']"
3406,Cc1cc(C)c(O)cc1C,O,0,0,10.55,['10.55'],['datawarrior']
3407,Cc1cc(C)c2[nH+]c(C)cc(N)c2c1,O,0,0,10.4,['10.4'],['datawarrior']
3408,Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,O,0,0,6.5,['6.5'],['datawarrior']
3409,Cc1cc(C)c2ccc3cccnc3c2n1,O,0,0,5.96,['5.96'],['datawarrior']
3410,Cc1cc(C)c2cccc(C)c2n1,O,0,0,4.48,['4.48'],['datawarrior']
3411,Cc1cc(C)c2ccccc2n1,O,0,0,5.11,['5.11'],['datawarrior']
3412,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,O,0,0,3.05,['3.05'],['chembl25']
3413,Cc1cc(C)c2nc(-c3cccnc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,O,0,0,4.3,['4.3'],['chembl25']
3414,Cc1cc(C)c2nc(-c3ccncc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,O,0,0,4.27,['4.27'],['chembl25']
3415,Cc1cc(C)cc(C(=N)c2ccccc2)c1,O,0,0,6.82,['6.82'],['datawarrior']
3416,Cc1cc(C)cc(C(=O)[O-])c1,O,0,0,4.3,['4.3'],['datawarrior']
3417,Cc1cc(C)cc(N)c1,O,0,0,4.81,['4.81'],['datawarrior']
3418,Cc1cc(C)cc(N=c2c(=O)c3c(c(=O)c2=NS(=O)(=O)c2ccccc2)C(=N)CCC3)c1,O,0,0,8.4,['8.4'],['chembl25']
3419,Cc1cc(C)cc(O)c1,O,0,0,10.13,['10.13'],['datawarrior']
3420,Cc1cc(C)n(-c2cc(C)[nH]n2)n1,O,0,0,2.23,['2.23'],['datawarrior']
3421,Cc1cc(C)n(-c2cc(C)n(C)n2)n1,O,0,0,2.19,['2.19'],['datawarrior']
3422,Cc1cc(C)n(C)c(=O)n1,O,0,0,4.0,['4.0'],['datawarrior']
3423,Cc1cc(C)n(C)n1,O,0,0,3.96,['3.96'],['datawarrior']
3424,Cc1cc(C)nc(C)c1,O,0,0,7.35,['7.35'],['datawarrior']
3425,Cc1cc(C)nc(N)c1,O,0,0,7.84,['7.84'],['datawarrior']
3426,Cc1cc(C)nc(N)n1,O,0,0,4.93,['4.93'],['datawarrior']
3427,Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1,O,0,0,7.55,['7.55'],"['datawarrior', 'chembl25']"
3428,Cc1cc(C)ncn1,O,0,0,2.7,['2.7'],['datawarrior']
3429,Cc1cc(C2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)c3c(F)cccc32)cn(C)c1=O,O,0,0,7.4,['7.4'],['chembl25']
3430,Cc1cc(C=O)c(O)c(C=O)c1,O,0,0,6.2,['6.2'],['datawarrior']
3431,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1,O,0,0,4.7,['4.7'],['chembl25']
3432,Cc1cc(CO)c(C)c(C)n1,O,0,0,7.3,['7.3'],['datawarrior']
3433,Cc1cc(CO)c(O)c(CO)c1,O,0,0,9.92,['9.92'],['datawarrior']
3434,Cc1cc(COc2cc(C)[nH]n2)n(-c2ccccc2)n1,O,0,0,2.4,['2.4'],['chembl25']
3435,Cc1cc(C[NH+](C)C)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,O,0,0,9.3,['9.3'],['chembl25']
3436,Cc1cc(Cc2ccc(Cl)c(Oc3cc(C#N)cc(C#N)c3)c2F)n[nH]c1=O,O,0,0,10.5,['10.5'],['chembl25']
3437,Cc1cc(Cl)c(NC2=[NH+]CCN2)c(Cl)c1,O,0,0,8.29,['8.29'],['chembl25']
3438,Cc1cc(Cl)cc(C)c1NC1=[NH+]CCN1,O,0,0,10.25,['10.25'],['chembl25']
3439,Cc1cc(Cl)cc(Cl)c1NC1=[NH+]CCN1,O,0,0,9.03,['9.03'],['chembl25']
3440,Cc1cc(Cl)cc(Cl)c1O,O,0,0,7.85,['7.85'],['datawarrior']
3441,Cc1cc(Cl)ccc1C(=O)[O-],O,0,0,3.75,['3.75'],['datawarrior']
3442,Cc1cc(Cl)ccc1NC1=[NH+]CCN1,O,0,0,9.91,['9.91'],['chembl25']
3443,Cc1cc(Cl)ccc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCOCC2)cn1,O,0,0,2.63,['2.63'],['chembl25']
3444,Cc1cc(Cl)ccc1O,O,0,0,9.6,['9.6'],['datawarrior']
3445,Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,O,0,0,5.59,['5.59'],['chembl25']
3446,Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N3CCC3)cc3c(nc(C)n3C)c2O1,O,0,0,5.49,['5.49'],['chembl25']
3447,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)[NH+]=C(N)CO[C@@H]2F)c1,O,0,0,7.4,['7.4'],['chembl25']
3448,Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,O,0,0,7.45,['7.45'],['datawarrior']
3449,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)[O-])cc2)c2ccccc2oc1=O,O,0,0,5.3,['5.3'],['chembl25']
3450,Cc1cc(I)c([O-])c(I)c1,O,0,0,6.0,['6.0'],['datawarrior']
3451,Cc1cc(I)ccc1C(=O)[O-],O,0,0,3.79,['3.79'],['datawarrior']
3452,Cc1cc(N(C)C)cc[n+]1[O-],O,0,0,4.37,['4.37'],['datawarrior']
3453,Cc1cc(N)c(C)c[nH+]1,O,0,0,9.68,['9.68'],['datawarrior']
3454,Cc1cc(N)c2ccccc2[nH+]1,O,0,0,9.44,['9.44'],['datawarrior']
3455,Cc1cc(N)cc(C)c1C,O,0,0,5.15,['5.15'],['datawarrior']
3456,Cc1cc(N)cc(N2CCc3ccccc3C2)[nH+]1,O,0,0,9.0,['9.0'],['chembl25']
3457,Cc1cc(N)cc[n+]1[O-],O,0,0,4.1,['4.1'],['datawarrior']
3458,Cc1cc(N)cc[nH+]1,O,0,0,9.44,['9.44'],['datawarrior']
3459,Cc1cc(N)nc(C)n1,O,0,0,6.85,['6.85'],['datawarrior']
3460,Cc1cc(N)nc(N)n1,O,0,0,7.65,['7.65'],['datawarrior']
3461,Cc1cc(N)nc(N2CCc3ccccc3C2)c1,O,0,0,6.5,['6.5'],['chembl25']
3462,Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,O,0,0,6.6,['6.6'],['datawarrior']
3463,Cc1cc(N)nc2c1ccc1ccccc12,O,0,0,6.02,['6.02'],['datawarrior']
3464,Cc1cc(N)nc2ccc3ccccc3c12,O,0,0,7.14,['7.14'],['datawarrior']
3465,Cc1cc(N)ncn1,O,0,0,6.25,['6.25'],['datawarrior']
3466,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,O,0,0,10.1,['10.1'],['chembl25']
3467,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(C)n(C)n1,O,0,0,10.1,['10.1'],['chembl25']
3468,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,O,0,0,10.1,['10.1'],['chembl25']
3469,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccco1,O,0,0,10.1,['10.1'],['chembl25']
3470,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccoc1,O,0,0,10.1,['10.1'],['chembl25']
3471,Cc1cc(NCCO)cc(N2CCc3ccccc3C2)[nH+]1,O,0,0,9.2,['9.2'],['chembl25']
3472,Cc1cc(NCc2ccccc2)nc(N)n1,O,0,0,7.98,['7.98'],['chembl25']
3473,Cc1cc(NN)nc2ccccc12,O,0,0,5.575,['5.575'],['datawarrior']
3474,Cc1cc(O)c(C(C)C)cc1C,O,0,0,10.79,['10.79'],['datawarrior']
3475,Cc1cc(O)c(C(C)C)cc1Cl,O,0,0,9.98,['9.98'],['datawarrior']
3476,Cc1cc(O)c(C(C)N=O)cc1C,O,0,0,8.2,['8.2'],['datawarrior']
3477,Cc1cc(O)cc([N+](C)(C)C)c1,O,0,0,8.2,['8.2'],['datawarrior']
3478,Cc1cc(O)ccc1/N=N/c1ccc2c(c1)Cc1ccccc1-2,O,0,0,10.3,['10.3'],['datawarrior']
3479,Cc1cc(O)ccc1C(C)C,O,0,0,10.31,['10.31'],['datawarrior']
3480,Cc1cc(O)ccc1Cl,O,0,0,9.4,['9.4'],['datawarrior']
3481,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)[O-])cc2)c2ccccc2oc1=O,O,0,0,3.7,['3.7'],['chembl25']
3482,Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2C#N)c1,O,0,0,8.84,['8.84'],['chembl25']
3483,Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2Cl)c1,O,0,0,8.71,['8.71'],['chembl25']
3484,Cc1cc(OCC[NH+]2CCOCC2)nn1-c1ccc2ccccc2c1,O,0,0,6.5,['6.5'],['chembl25']
3485,Cc1cc(Oc2c(N)c(C)nn2-c2ccccc2)n(-c2ccccc2)n1,O,0,0,3.4,['3.4'],['chembl25']
3486,Cc1cc(S(=O)(=O)N(CCO)CCO)cc(C)c1[O-],O,0,0,8.25,['8.25'],['datawarrior']
3487,Cc1cc(S(=O)(=O)Nc2nccs2)ccc1N,O,0,0,7.0,['7.0'],['datawarrior']
3488,Cc1cc(SSc2cc(C)nn2-c2ccccc2)n(-c2ccccc2)n1,O,0,0,4.8,['4.8'],['chembl25']
3489,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,O,0,0,7.7,['7.7'],['chembl25']
3490,Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,O,0,0,7.0,['7.0'],['chembl25']
3491,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1,O,0,0,5.925,['5.925'],['chembl25']
3492,Cc1cc([O-])cc(=O)o1,O,0,0,5.0,['5.0'],['datawarrior']
3493,Cc1cc([O-])cc(C)c1C#N,O,0,0,8.21,['8.21'],['datawarrior']
3494,Cc1cc([O-])ccc1[N+](C)(C)C,O,0,0,8.34,['8.34'],['datawarrior']
3495,Cc1cc([O-])ccc1[S+](C)C,O,0,0,7.6,['7.6'],['datawarrior']
3496,Cc1cc2[nH+]c(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,O,0,0,7.3,['7.3'],['chembl25']
3497,Cc1cc2c(-c3ccccn3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,O,0,0,4.6,['4.6'],['chembl25']
3498,Cc1cc2c(C)ccnc2c2ncccc12,O,0,0,5.71,['5.71'],['datawarrior']
3499,Cc1cc2cc[nH]c2c(C(=O)Nc2ccccn2)n1,O,0,0,3.5,['3.5'],['chembl25']
3500,Cc1cc2cccc(C)c2nc1C,O,0,0,4.41,['4.41'],['datawarrior']
3501,Cc1cc2ccccc2c(C(=O)[O-])c1C,O,0,0,3.33,['3.33'],['datawarrior']
3502,Cc1cc2ccccc2nc1C,O,0,0,4.93,['4.93'],['datawarrior']
3503,Cc1cc2cccnc2c2ncccc12,O,0,0,5.26,['5.26'],['datawarrior']
3504,Cc1cc2ccn3ccnc3c2nc1C,O,0,0,4.63,['4.63'],['chembl25']
3505,Cc1cc2nc([NH+]=C(N)N)nc(C)c2cc1C,O,0,0,9.3,['9.3'],['chembl25']
3506,Cc1cc2nc[nH]c2cc1C,O,0,0,6.04,['6.04'],['datawarrior']
3507,Cc1cc2ncn(C)c2cc1C,O,0,0,6.0,['6.0'],['chembl25']
3508,Cc1cc2ncn([C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c2cc1C,O,0,0,4.58,['4.58'],['datawarrior']
3509,Cc1cc2ncn([C@H]3OC[C@H](O)[C@H](O)[C@@H]3O)c2cc1C,O,0,0,4.7,['4.7'],['datawarrior']
3510,Cc1cc2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2cc1C,O,0,0,4.63,['4.63'],['datawarrior']
3511,Cc1cc2nnn(O)c2cc1Cl,O,0,0,4.57,['4.57'],['datawarrior']
3512,Cc1cc[nH]c1C(=O)[O-],O,0,0,5.1,['5.1'],['datawarrior']
3513,Cc1ccc(-c2cccc(-c3nn[n-]n3)c2)cc1,O,0,0,4.1,['4.1'],['chembl25']
